"","V.device.id","V.device.location","V.message","V.message1","V.route","V.bound","V.mile.post","V.source.type","V.start.time","V.end.time","V.duration","V.frames","V.lines.per.frame","V.intent","V.slow","V.caution","V.speed","V.canyon","V.select.location","V.select.message"
"404",100225,"Provo Canyon Rd / US-189 @ Canyon View Park / MP 8.46, PVO","SLICK SLOW    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK<BR/>ROADS</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLOW<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","8.46","dfell",2021-10-12 07:06:00,2021-10-12 10:00:00,10440,1,2,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"405",100225,"Provo Canyon Rd / US-189 @ Canyon View Park / MP 8.46, PVO","SLICK SLOW    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK<BR/>ROADS</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLOW<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","8.46","dfell",2021-10-12 10:00:00,2021-10-12 13:43:00,13380,1,2,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"406",100225,"Provo Canyon Rd / US-189 @ Canyon View Park / MP 8.46, PVO","FOG LOW    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""30"" VALIGN=""middle"">FOG<BR/>USE<BR/>CAUTION</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">LOW<BR/>VISIBLTY<BR/>TO HEBER</PHASE></TEXT_MESSAGE>","Provo","Canyon","8.46","sdresher",2021-11-13 06:39:00,2021-11-13 10:40:00,14460,1,2,"weather",FALSE,TRUE,FALSE,"Provo","true","true"
"407",100225,"Provo Canyon Rd / US-189 @ Canyon View Park / MP 8.46, PVO","ICE  SLOW   ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">ICE<BR/>POSSIBLE</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle""><BR/>SLOW<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","8.46","sfugate",2021-12-10 07:43:00,2021-12-10 09:24:00,6060,1,3,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"408",100225,"Provo Canyon Rd / US-189 @ Canyon View Park / MP 8.46, PVO","ICY SLOW    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""30"" VALIGN=""middle"">ICY<BR/>ROADS<BR/>POSSIBLE</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLOW<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","8.46","sdresher",2021-12-19 20:45:00,2021-12-20 10:00:00,47700,1,2,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"409",100225,"Provo Canyon Rd / US-189 @ Canyon View Park / MP 8.46, PVO","ICY REDUCE    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">ICY<BR/>ROADS<BR/>POSSIBLE</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">REDUCE<BR/>SPEED</PHASE></TEXT_MESSAGE>","Provo","Canyon","8.46","lbradshaw",2021-12-23 05:24:00,2021-12-23 08:21:00,10620,1,2,"weather",FALSE,FALSE,TRUE,"Provo","true","true"
"410",100225,"Provo Canyon Rd / US-189 @ Canyon View Park / MP 8.46, PVO","ICY REDUCE    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">ICY<BR/>ROADS<BR/>POSSIBLE</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">REDUCE<BR/>SPEED</PHASE></TEXT_MESSAGE>","Provo","Canyon","8.46","calebbanks",2021-12-23 09:51:00,2021-12-23 10:50:00,3540,1,2,"weather",FALSE,FALSE,TRUE,"Provo","true","true"
"411",100225,"Provo Canyon Rd / US-189 @ Canyon View Park / MP 8.46, PVO","STANDING REDUCE    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">STANDING<BR/>WATER<BR/>POSSIBLE</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">REDUCE<BR/>SPEED</PHASE></TEXT_MESSAGE>","Provo","Canyon","8.46","lbradshaw",2021-12-23 23:29:00,2021-12-24 05:28:00,21540,1,2,"weather",FALSE,FALSE,TRUE,"Provo","true","true"
"412",100225,"Provo Canyon Rd / US-189 @ Canyon View Park / MP 8.46, PVO","ICY REDUCE    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">ICY<BR/>ROADS</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">REDUCE<BR/>SPEED</PHASE></TEXT_MESSAGE>","Provo","Canyon","8.46","lbradshaw",2021-12-27 22:59:00,2021-12-28 10:00:00,39660,1,2,"weather",FALSE,FALSE,TRUE,"Provo","true","true"
"413",100225,"Provo Canyon Rd / US-189 @ Canyon View Park / MP 8.46, PVO","WINTER REDUCE    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER<BR/>DRIVING</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">REDUCE<BR/>SPEED</PHASE></TEXT_MESSAGE>","Provo","Canyon","8.46","lbradshaw",2021-12-30 02:42:00,2021-12-30 10:00:00,26280,1,2,"weather",FALSE,FALSE,TRUE,"Provo","true","true"
"414",100225,"Provo Canyon Rd / US-189 @ Canyon View Park / MP 8.46, PVO","WINTER REDUCE    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER<BR/>DRIVING</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">REDUCE<BR/>SPEED</PHASE></TEXT_MESSAGE>","Provo","Canyon","8.46","lbradshaw",2021-12-30 23:47:00,2021-12-31 13:00:00,47580,1,2,"weather",FALSE,FALSE,TRUE,"Provo","true","true"
"415",100225,"Provo Canyon Rd / US-189 @ Canyon View Park / MP 8.46, PVO","ICY SLOW    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">ICY<BR/>ROADS<BR/>POSSIBLE</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLOW<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","8.46","sfugate",2022-01-01 09:12:00,2022-01-02 09:12:00,86400,1,2,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"416",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","WINTER WINTER    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER<BR/>DRIVING<BR/>SLOW</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER<BR/>DRIVING<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","wdkalaher",2020-12-17 18:03:00,2020-12-17 23:02:00,17940,1,2,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"417",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","WINTER REDUCE    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER<BR/>DRIVING</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">REDUCE<BR/>SPEED</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","lbradshaw",2020-12-22 23:28:00,2020-12-23 13:00:00,48720,1,2,"weather",FALSE,FALSE,TRUE,"Provo","true","true"
"418",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","WINTER REDUCE    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER<BR/>DRIVING</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">REDUCE<BR/>SPEED</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","kwilding",2020-12-28 08:43:00,2020-12-28 11:42:00,10740,1,2,"weather",FALSE,FALSE,TRUE,"Provo","true","true"
"419",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","ICY ROAD     ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""30"" VALIGN=""middle"">ICY ROAD<BR/>USE<BR/>CAUTION</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","tylerjharris",2021-01-02 11:42:00,2021-01-02 13:07:00,5100,1,1,"weather",FALSE,TRUE,FALSE,"Provo","true","true"
"420",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","ICY USE    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">ICY<BR/>ROADS<BR/>POSSIBLE</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">USE<BR/>CAUTION</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","lbradshaw",2021-01-04 00:28:00,2021-01-04 04:25:00,14220,1,2,"weather",FALSE,TRUE,FALSE,"Provo","true","true"
"421",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","SLICK REDUCE    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK<BR/>ROADS</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">REDUCE<BR/>SPEED</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","calebbanks",2021-01-05 06:27:00,2021-01-05 08:40:00,7980,1,2,"weather",FALSE,FALSE,TRUE,"Provo","true","true"
"422",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","SLICK SLOW    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK<BR/>ROADS</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLOW<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","dfell",2021-01-23 07:14:00,2021-01-23 09:54:00,9600,1,2,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"423",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","SLICK     ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK<BR/>ROADS<BR/>SLOW DWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","dfell",2021-01-23 11:10:00,2021-01-23 13:00:00,6600,1,1,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"424",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","ICY SLOW    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""30"" VALIGN=""middle"">ICY <BR/>ROADS</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLOW<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","sfugate",2021-01-23 21:25:00,2021-01-23 23:18:00,6780,1,2,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"425",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","SLICK  USE   ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK<BR/>ROADS</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle""><BR/>USE<BR/>CAUTION</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","wdkalaher",2021-01-24 07:12:00,2021-01-24 08:48:00,5760,1,3,"weather",FALSE,TRUE,FALSE,"Provo","true","true"
"426",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","SLICK  USE   ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK<BR/>ROADS</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle""><BR/>USE<BR/>CAUTION</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","wdkalaher",2021-01-24 08:48:00,2021-01-24 10:00:00,4320,1,3,"weather",FALSE,TRUE,FALSE,"Provo","true","true"
"427",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","WINTER SLOW    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""30"" VALIGN=""middle"">WINTER<BR/>DRIVING</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLOW<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","sfugate",2021-01-29 16:48:00,2021-01-30 06:06:00,47880,1,2,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"428",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","SLICK SLOW    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK<BR/>ROADS</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLOW<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","dfell",2021-01-30 06:06:00,2021-01-30 11:00:00,17640,1,2,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"429",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","SLICK SLOW    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK<BR/>ROADS</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""20"" VALIGN=""middle"">SLOW<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","dfell",2021-02-04 09:11:00,2021-02-04 10:00:00,2940,1,2,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"430",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","WINTER WINTER    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER<BR/>DRIVING<BR/>USE</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER<BR/>DRIVING<BR/>CAUTION</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","wdkalaher",2021-02-15 07:15:00,2021-02-15 07:20:00,300,1,2,"weather",FALSE,TRUE,FALSE,"Provo","true","true"
"431",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","SLICK USE    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK<BR/>ROADS<BR/>POSSIBLE</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">USE<BR/>CAUTION</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","wdkalaher",2021-02-15 07:20:00,2021-02-15 14:36:00,26160,1,2,"weather",FALSE,TRUE,FALSE,"Provo","true","true"
"432",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","SLICK USE    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK<BR/>ROADS<BR/>POSSIBLE</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">USE<BR/>CAUTION</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","atclark",2021-02-15 14:36:00,2021-02-15 15:13:00,2220,1,2,"weather",FALSE,TRUE,FALSE,"Provo","true","true"
"433",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","SLICK SLOW    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK<BR/>ROADS<BR/>POSSIBLE</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLOW<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","travispetersen",2021-02-15 15:13:00,2021-02-15 15:14:00,60,1,2,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"434",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","SLICK SLOW    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK<BR/>ROADS<BR/>POSSIBLE</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLOW<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","atclark",2021-02-15 15:14:00,2021-02-16 06:00:00,53160,1,2,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"435",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","SLICK SLOW    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK<BR/>ROADS</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLOW<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","dfell",2021-02-27 09:20:00,2021-02-27 10:18:00,3480,1,2,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"436",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","SLICK SLOW    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK<BR/>ROADS</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLOW<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","dfell",2021-10-12 07:06:00,2021-10-12 10:00:00,10440,1,2,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"437",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","SLICK SLOW    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK<BR/>ROADS</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLOW<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","dfell",2021-10-12 10:00:00,2021-10-12 13:43:00,13380,1,2,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"438",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","FOG LOW    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""30"" VALIGN=""middle"">FOG<BR/>USE<BR/>CAUTION</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">LOW<BR/>VISIBLTY<BR/>TO HEBER</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","sdresher",2021-11-13 06:36:00,2021-11-13 10:40:00,14640,1,2,"weather",FALSE,TRUE,FALSE,"Provo","true","true"
"439",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","ICE  SLOW   ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">ICE<BR/>POSSIBLE</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle""><BR/>SLOW<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","sfugate",2021-12-10 07:43:00,2021-12-10 09:24:00,6060,1,3,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"440",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","CAUTION     ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""30"" VALIGN=""middle"">CAUTION<BR/>ICE<BR/>POSSIBLE</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","sfugate",2021-12-19 16:22:00,2021-12-19 17:22:00,3600,1,1,"weather",FALSE,TRUE,FALSE,"Provo","true","true"
"441",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","ICY SLOW    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""30"" VALIGN=""middle"">ICY<BR/>ROADS<BR/>POSSIBLE</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLOW<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","sdresher",2021-12-19 20:43:00,2021-12-20 10:00:00,47820,1,2,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"442",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","ICY REDUCE    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">ICY<BR/>ROADS<BR/>POSSIBLE</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">REDUCE<BR/>SPEED</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","lbradshaw",2021-12-23 05:24:00,2021-12-23 11:15:00,21060,1,2,"weather",FALSE,FALSE,TRUE,"Provo","true","true"
"443",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","ICY REDUCE    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">ICY<BR/>ROADS</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">REDUCE<BR/>SPEED</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","lbradshaw",2021-12-27 22:59:00,2021-12-28 10:00:00,39660,1,2,"weather",FALSE,FALSE,TRUE,"Provo","true","true"
"444",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","WINTER REDUCE    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER<BR/>DRIVING</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">REDUCE<BR/>SPEED</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","lbradshaw",2021-12-30 02:42:00,2021-12-30 10:00:00,26280,1,2,"weather",FALSE,FALSE,TRUE,"Provo","true","true"
"445",100227,"Provo Canyon Rd / US-189 EB @ Canyon Glen Park / MP 9.93, UT","ICY SLOW    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">ICY<BR/>ROADS<BR/>POSSIBLE</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLOW<BR/>DOWN</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.93","sfugate",2022-01-01 09:13:00,2022-01-02 09:13:00,86400,1,2,"weather",TRUE,FALSE,FALSE,"Provo","true","true"
"446",100223,"Provo Canyon Rd / US-189 @ Springdell / MP 9.68, UT","SLICK REDUCE    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK<BR/>ROADS</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">REDUCE<BR/>SPEED</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.68","lbradshaw",2020-01-09 21:09:00,2020-01-09 22:29:00,4800,1,2,"weather",FALSE,FALSE,TRUE,"Provo","true","true"
"447",100223,"Provo Canyon Rd / US-189 @ Springdell / MP 9.68, UT","SLICK REDUCE    ","<TEXT_MESSAGE BEACON=""0"" FONT=""71""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK<BR/>ROADS</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">REDUCE<BR/>SPEED</PHASE></TEXT_MESSAGE>","Provo","Canyon","9.68","lbradshaw",2020-01-09 22:29:00,2020-01-10 09:05:00,38160,1,2,"weather",FALSE,FALSE,TRUE,"Provo","true","true"
